id,category,pdf,page,char_count,comet_qe,labse_cos,bertscore_xlmr_f1,source_en,target_es
90bb2b6d79eca7a2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0041-01.pdf,3,131,0.7527,0.9234,0.9162,"Check the fittings on both ends for air leaks, and check that the Breathing Tube fittings are clear of any obstructions and debris.","Compruebe que los accesorios en ambos extremos para detectar fugas de aire, y comprobar que los accesorios tubo respirador están libres de cualquier obstrucción y escombros."
bb1a7b4a86be4e30,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,223,0.8357,0.9507,0.9339,"GENERAL INFORMATION All products and equipment designed and manufactured by Pan Abrasives are intended for use by experienced users of abrasive blasting equipment, and its' associated operations and abrasive blasting media.",INFORMACIÓN GENERAL Todos los productos y equipos diseñados y fabricados por Pan Abrasives están destinados al uso por usuarios experimentados de equipos de voladura abrasiva y sus operaciones asociadas y medios de voladura abrasiva.
286b5274df6c8b32,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,143,0.8693,0.8859,0.9282,It is the responsibility of the user to: Determine if the equipment and abrasive media is suitable for the user's intended use and application.,Es responsabilidad del usuario: Determinar si el equipo y los medios abrasivos son adecuados para su uso y aplicación.
b472f09c011c7543,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,144,0.8657,0.9210,0.9242,"Familiarize themselves with any appropriate laws, regulations and safe working practices, which may apply within the user's working environment.","Familiarícese con las leyes, regulaciones y prácticas de trabajo seguras que puedan aplicarse en el entorno de trabajo del usuario."
e90c96369070f087,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,198,0.8804,0.9125,0.9076,"Provide appropriate operator training and a safe working environment, including operator protective equipment such as, but not limited to, safety footwear, protective eyewear and hearing protection.","Proveer una formación adecuada al operador y un ambiente de trabajo seguro, incluyendo equipos de protección al operador, como, por ejemplo, calzado de seguridad, gafas de protección y protección auditiva."
b5625e951b87d963,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,58,0.8604,0.9150,0.9077,Pan Abrasives Standard Terms and Conditions of Sale apply.,Se aplican los términos y condiciones estándares de venta de Pan Abrasivos.
76201a3aec747890,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,112,0.8626,0.9446,0.9218,Contact your local Pan Abrasives office or distributor should you require any further information or assistance.,Póngase en contacto con su oficina local de Pan Abrasivos o distribuidor si necesita más información o ayuda.
01ebd5d40a34b718,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,14,0.7996,0.9737,0.8788,INSTALLATION !,¡INSTALACIÓN!
d0788a34daa1c461,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,108,0.7604,0.8691,0.9140,WARNING ! – THESE INSTRUCTIONS SHOULD BE READ IN CONJUNCTION WITH THE SUPPLIED AIR RESPIRATOR HELMET MANUAL.,¡ATENCIÓN! – ESTAS INSTRUCCIONES DEBEN LEERSE EN CONJUNTO CON EL RESPIRADOR DE AIRE SUMINISTRADO Y EL MANUAL DEL CASCO.
95fa178fffa68199,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,189,0.5811,0.9180,0.9129,"The purpose of the Air Cooling Controller is to allow the blasting operator to adjust the temperature of the incoming air to the Supplied Air Respirator Helmet, to suit personal preference.","El propósito del cooler de casco es permitir que el operador de voladura ajuste la temperatura del aire entrante al respirador de aire suministrado casco , para adaptarse a las preferencias personales."
832145acc9cbe6e4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,94,0.5924,0.9066,0.8834,Check that the rubber washer is in place in the Supplied Air Respirator Helmet Breathing Tube.,Compruebe que la lavadora de goma está en su lugar en el respirador de aire suministrado casco tubo respirador .
793b252479695d0d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,2,101,0.5075,0.8903,0.8843,Then attach the Air Cooling Controller screwed fitting to the Breathing Tube and firmly hand tighten.,"A continuación, adjuntar el ajuste atornillado cooler de casco a la tubo respirador y apretar firmemente la mano."
72f93b05b20a3328,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,3,87,0.5916,0.8382,0.9116,Check that the Heat Shield is fitted and firmly in place on the Air Cooling Controller.,Compruebe que el Escudo Calor está instalado y firmemente colocado en el cooler de casco.
11edc88469e47c4b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,3,120,0.8162,0.8971,0.9075,"WARNING ! – DO NOT USE THE AIR COOLING CONTROLLER WITHOUT THE HEAT SHIELD CORRECTLY FITTED, AS SERIOUS INJURY MAY OCCUR.","¡ATENCIÓN! – NO UTILICE EL COOLER DE CASCO SIN EL ESCUDO TÉRMICO CORRECTAMENTE INSTALADO, YA QUE PUEDE PRODUCIRSE UNA LESIÓN GRAVE."
3bed8b6f41d60910,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,3,218,0.5926,0.9126,0.9054,"Attach the Respirator Compressed Airline Hose to the male Quick Disconnect Fitting on the Air Cooling Controller, ensuring that the air supply is as detailed in Section 3.0 of the Supplied Air Respirator Helmet Manual.","Acoplar la manguera de aire comprimido del respirador al macho de ajuste rápido en el cooler de casco, asegurando que el suministro de aire sea como se detalla en la sección 3.0 del Manual del casco de respirador de aire suministrado."
92efccd5b817b144,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,4,131,0.5904,0.8969,0.8836,Connect the male end Quick Disconnect coupling on the Respirator Compressed Airline Hose to the respirator airline filter assembly.,Conecte el acoplamiento de desconexión rápida del extremo macho en la manguera de la línea aérea comprimida del respirador al conjunto filtro operario .
90cf7115a72695bb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,4,132,0.7955,0.9290,0.9064,WARNING ! – NEVER EXCEED THE MAXIMUM SPECIFIED HOSE LENGTHS AS STIPULATED IN TABLE 3.2 OF THE SUPPLIED AIR RESPIRATOR HELMET MANUAL.,"ADVERTENCIA ! – NUNCA EXCEDA LAS LONGITUDES MÁXIMAS ESPECIFICADAS DE LA MANGUERA, COMO SE INDICA EN LA TABLA 3.2 DEL MANUAL DEL CASCO DE RESPIRADOR DE AIRE SUMINISTRADO."
a635d49f3d698c0f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,4,159,0.8336,0.8989,0.8964,"Check that the Supplied Air Respirator Helmet air flow indicator shows a GREEN condition, indicating adequate Air Flow into the Supplied Air Respirator Helmet.","Compruebe que el indicador de flujo de aire del casco del respirador de aire suministrado muestre una condición verde, indicando un flujo de aire adecuado en el respirador de aire suministrado."
6f5a3e4a2f10332e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,4,99,0.8154,0.8128,0.8921,WARNING ! – DO NOT USE THE SUPPLIED AIR RESPIRATOR HELMET IF THE AIR FLOW INDICATOR IS SHOWING RED.,ADVERTENCIA! NO UTILICE EL CASCO DE RESPIRACIÓN DE AIRE SUMINISTRADO SI EL INDICADOR DE FLUJO DE AIRE MUESTRA ROJO.
a35d8674f47fd51d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,5,155,0.6038,0.9424,0.9231,The Air Cooling Controller (BAC-AF-PB-0032) allows the operator to adjust the temperature of the incoming air supply to the Supplied Air Respirator Helmet.,El cooler de casco BAC-AF-PB-0032 permite al operador ajustar la temperatura del suministro de aire entrante al respirador de aire suministrado casco .
7ea0688b50b3adba,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,5,90,0.8769,0.8870,0.9256,This is done by rotating the adjusting knob until the desired air temperature is achieved.,Se hace girando el botón de ajuste hasta que se alcance la temperatura del aire deseada.
cd2d876d87b2854a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,5,125,0.6552,0.8954,0.9171,It is normal for warm air to be discharged from the vent hole in the bottom of the Air Cooling Controller while in operation.,Es normal que el aire caliente se descargue del orificio de ventilación en la parte inferior del cooler de casco mientras esté en funcionamiento.
4741cd87e4d20d1a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,5,179,0.6548,0.9094,0.9185,It is recommended that the Air Cooling Controller be used when the incoming air supply to the Supplied Air Respirator Helmet becomes too warm for the operator to work comfortably.,Se recomienda que el cooler de casco se utilice cuando el suministro de aire entrante al respirador de aire suministrado casco se vuelva demasiado cálido para que el operador pueda trabajar cómodamente.
0fa574856df0bdb4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,6,88,0.6029,0.8845,0.9101,MAINTENANCE The PanBlast™ Air Cooling Controller has no user serviceable internal parts.,MANTENIMIENTO El Panblast™ cooler de casco no tiene partes internas utilizables por el usuario.
f101913eb4b3067e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,6,210,0.6564,0.9026,0.9234,"The Air Cooling Controller should is inspected before use for any visible signs of wear or damage, and check that the adjusting knob moves freely, and that Heat Shield is in good condition and correctly fitted.","El cooler de casco debe inspeccionarse antes de utilizarlo para detectar cualquier signo visible de desgaste o daño, y comprobar que la perilla de ajuste se mueve libremente, y que el Heat Shield está en buenas condiciones y correctamente instalado."
fd64add19ea30c39,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,6,197,0.6467,0.8790,0.9025,"Inspect the Air Cooling Controller Waist Belt & Buckle Assembly prior to fitting, and check that the buckle assembly locks securely in place, and that the belt is not excessively frayed or damaged.","Inspeccione el cooler de casco y la hebilla de cinturón antes de montarlo, y verifique que la hebilla se bloquee de manera segura en su lugar, y que el cinturón no esté excesivamente deshilachado o dañado."
e0ea3e509f7cd53d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,6,53,0.8001,0.8631,0.9018,Replace the Waist Belt & Buckle Assembly as required.,Reemplazar el cinturón de cintura y la hebilla según sea necesario.
82ec708e1d0095d0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0042-01.pdf,53,6,0.7909,1.0000,1.0000,AVISO!,AVISO!
51ee3dc93e3aa62b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,223,0.8386,0.9575,0.9325,"GENERAL INFORMATION All products and equipment designed and manufactured by Pan Abrasives are intended for use by experienced users of abrasive blasting equipment, and its’ associated operations and abrasive blasting media.","INFORMACIÓN GENERAL Todos los productos y equipos diseñados y fabricados por Pan Abrasives están destinados al uso por usuarios experimentados de equipos de voladura abrasiva, sus operaciones asociadas y medios de voladura abrasiva."
36ca75f74d530308,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,143,0.8693,0.8859,0.9282,It is the responsibility of the user to: Determine if the equipment and abrasive media is suitable for the user's intended use and application.,Es responsabilidad del usuario: Determinar si el equipo y los medios abrasivos son adecuados para su uso y aplicación.
bb865b8c72851a9a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,145,0.8659,0.9182,0.9202,"Familiarize themselves with any appropriate laws, regulations, and safe working practices, which may apply within the user's working environment.","Familiarícese con las leyes, regulaciones y prácticas de trabajo seguras que puedan aplicarse en el entorno de trabajo del usuario."
267ad9c13228e920,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,198,0.8804,0.9125,0.9076,"Provide appropriate operator training and a safe working environment, including operator protective equipment such as, but not limited to, safety footwear, protective eyewear and hearing protection.","Proveer una formación adecuada al operador y un ambiente de trabajo seguro, incluyendo equipos de protección al operador, como, por ejemplo, calzado de seguridad, gafas de protección y protección auditiva."
6884c82512047fe3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,58,0.8604,0.9150,0.9077,Pan Abrasives Standard Terms and Conditions of Sale apply.,Se aplican los términos y condiciones estándares de venta de Pan Abrasivos.
be0c26ebbaa28766,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,112,0.8626,0.9446,0.9218,Contact your local Pan Abrasives office or distributor should you require any further information or assistance.,Póngase en contacto con su oficina local de Pan Abrasivos o distribuidor si necesita más información o ayuda.
f15ad8f0e601f328,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,14,0.7996,0.9737,0.8788,INSTALLATION !,¡INSTALACIÓN!
8fca48c419a79847,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,280,0.7857,0.9274,0.9023,"WARNING ! – THESE INSTRUCTIONS SHOULD BE READ IN CONJUNCTION WITH THE SUPPLIED AIR RESPIRATOR HELMET MANUAL The purpose of the Climate Controller is to allow the blasting operator to warm or cool the incoming air to the Supplied Air Respirator Helmet, to suit personal preference.","¡ATENCIÓN! – Estas instrucciones deben leerse en combinación con el manual del casco de respirador de aire suministrado. El propósito del controlador climático es permitir que el operador de voladura caliente o enfríe el aire entrante al casco de respirador de aire suministrado, para adaptarse a las preferencias personales."
54055c5ab294e014,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,94,0.5924,0.9066,0.8834,Check that the rubber washer is in place in the Supplied Air Respirator Helmet Breathing Tube.,Compruebe que la lavadora de goma está en su lugar en el respirador de aire suministrado casco tubo respirador .
04f87f5eaf546d06,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,2,97,0.6729,0.9364,0.8915,Then attach the Climate Controller screwed fitting to the Breathing Tube and firmly hand tighten.,"A continuación, acople el ajuste atornillado del Control de Clima al tubo respirador y apriete firmemente la mano."
4c0dd8c9f9851da3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,3,83,0.8089,0.9147,0.9243,Check that the Heat Shield is fitted and firmly in place on the Climate Controller.,Compruebe que el Escudo Calor está instalado y firmemente en su lugar en el Controlador del Clima.
a4bf2e9b90cdea32,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,3,116,0.8603,0.9194,0.9145,"WARNING ! – DO NOT USE THE CLIMATE CONTROLLER WITHOUT THE HEAT SHIELD CORRECTLY FITTED, AS SERIOUS INJURY MAY OCCUR.","¡ATENCIÓN! – NO UTILICE EL REGULADOR DEL CLIMA SIN EL ESCUDO TÉRMICO CORRECTAMENTE INSTALADO, YA QUE PUEDE OCURRIR UNA LESIÓN GRAVE."
abe5bd68d1420d41,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,3,214,0.6879,0.9215,0.9069,"Attach the Respirator Compressed Airline Hose to the male Quick Disconnect Fitting on the Climate Controller, ensuring that the air supply is as detailed in Section 3.0 of the Supplied Air Respirator Helmet manual.","Acoplar la manguera de aire comprimido del respirador al fijador rápido macho en el regulador climático, asegurándose de que el suministro de aire sea como se indica en la sección 3.0 del manual del casco de respirador de aire suministrado."
d48d58126cef9f48,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,4,131,0.5904,0.8969,0.8836,Connect the male end Quick Disconnect coupling on the Respirator Compressed Airline Hose to the respirator airline filter assembly.,Conecte el acoplamiento de desconexión rápida del extremo macho en la manguera de la línea aérea comprimida del respirador al conjunto filtro operario .
2669932b544a93ba,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,4,132,0.7955,0.9290,0.9064,WARNING ! – NEVER EXCEED THE MAXIMUM SPECIFIED HOSE LENGTHS AS STIPULATED IN TABLE 3.2 OF THE SUPPLIED AIR RESPIRATOR HELMET MANUAL.,"ADVERTENCIA ! – NUNCA EXCEDA LAS LONGITUDES MÁXIMAS ESPECIFICADAS DE LA MANGUERA, COMO SE INDICA EN LA TABLA 3.2 DEL MANUAL DEL CASCO DE RESPIRADOR DE AIRE SUMINISTRADO."
db7b0be4c32a2f5f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,4,161,0.7518,0.9127,0.9009,"Check that the Supplied Air Respirator Helmet Air Flow indicator shows a GREEN condition, indicating sufficient air flow into the Supplied Air Respirator Helmet.","Compruebe que el indicador de flujo de aire del casco de respirador de aire suministrado muestre una condición verde, indicando un flujo de aire suficiente en el respirador de aire suministrado casco ."
854b35c20a7484da,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,4,95,0.8163,0.8319,0.8933,WARNING ! – DO NOT USE THE SUPPLIED AIR RESPIRATOR HELMET IF THE FLOW INDICATOR IS SHOWING RED.,ADVERTENCIA! NO UTILICE EL CASCO DE RESPIRACIÓN DE AIRE SUMINISTRADO SI EL INDICADOR DE FLUJO MUESTRA ROJO.
fd4f9922c7a2f342,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,158,0.8364,0.9342,0.9328,The temperature of air supplied from the Climate Controller is adjusted using the sliding temperature control located on the side of the unit towards the top.,La temperatura del aire suministrado por el Controlador del Clima se ajusta utilizando el control de temperatura deslizante situado en el lado de la unidad hacia arriba.
b4c37b84fd388663,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,108,0.6981,0.8373,0.9094,Moving the control in the clockwise direction will provide warmer air to the Supplied Air Respirator Helmet.,Mover el control en la dirección opuesta proporcionará aire más caliente al respirador de aire suministrado casco.
74815ab70311c53f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,117,0.8284,0.8747,0.8996,Moving the control in the counter- clockwise direction will provide cooler air to the Supplied Air Respirator Helmet.,Mover el control en la dirección contraria a las agujas del reloj proporcionará aire fresco al casco del respirador de aire suministrado.
62cd38892652d1ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,160,0.8228,0.9365,0.9158,"An air bleed hole is located within the temperature switching assembly, and it is normal for air to be discharged from this hole while the unit is in operation.","Un agujero de sangrado de aire se encuentra dentro del conjunto de conmutación de temperatura, y es normal que se descargue aire de este agujero mientras la unidad está en funcionamiento."
d313b9e7857f7a74,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,116,0.7525,0.9113,0.9198,"If warm air is being used within the Supplied Air Respirator Helmet, then cool air will be discharged from the hole.","Si se está utilizando aire caliente dentro del respirador de aire suministrado casco , entonces se descargará aire fresco del agujero."
df268076a51acc57,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,116,0.7539,0.9169,0.9175,"If cool air is being used within the Supplied Air Respirator Helmet, then warm air will be discharged from the hole.","Si se está utilizando aire fresco dentro del respirador de aire suministrado casco , entonces se descargará aire caliente del agujero."
a7f211e003f22ca3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,5,84,0.8668,0.9261,0.9245,MAINTENANCE The PanBlast™ Climate Controller has no user serviceable internal parts.,MANTENIMIENTO El Panblast™ Climate Controller no tiene partes internas que el usuario pueda reparar.
10109d9b408fdabb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,6,208,0.8798,0.9342,0.9259,"The Climate Controller should be inspected before use for any visible signs of wear or damage, and check that the adjusting switch moves freely, and that Heat Shield is in good condition and correctly fitted.","El regulador climático debe inspeccionarse antes de su uso para detectar cualquier signo visible de desgaste o daño, y comprobar que el interruptor de ajuste se mueve libremente, y que el escudo térmico está en buen estado y correctamente instalado."
55cfcf0dde83dae3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,6,193,0.8139,0.9293,0.9036,"Inspect the Climate Controller Waist Belt & Buckle Assembly prior to fitting, and check that the buckle assembly locks securely in place, and that the belt is not excessively frayed or damaged.","Inspeccione el conjunto de correas y hebillas del regulador climático antes de montarlo, y compruebe que el conjunto de hebillas se bloquee de forma segura en su lugar, y que la correa no esté excesivamente deshilachada o dañada."
fa319f54488eda3c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0043-01.pdf,6,53,0.8001,0.8631,0.9018,Replace the Waist Belt & Buckle Assembly as required.,Reemplazar el cinturón de cintura y la hebilla según sea necesario.
921d7f80ef041195,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,1,151,0.8377,0.8893,0.8979,SECTION Standard Conditions and Safety Precautions Respirator Compressed Airline Hoses Respirator Compressed Airline Air Supply Requirements Manual No.,SECCIÓN Condiciones estándar y precauciones de seguridad para el respirador de aire comprimido. Mangueras de aire comprimido. Requisitos de suministro de aire para el respirador de aire comprimido. Manual No.
9eab42512e4df3f3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,1,472,0.7795,0.9450,0.9471,ZVP-PC-0055-00 TITAN II RESPIRATOR HELMET Preparation for Operation Operating Instructions AS/NZS 1716:2003 Version Operating Adjustments Removal and Storage Instructions Maintenance Instructions Parts Listing PanBlast Division Pan Abrasives (Pte) Ltd 2 Woodlands Sector 1 #05-20 Woodlands Spectrum I Singapore 738068 Tel: 65-6861-6988 Fax: 65-6861-0919 Email: pagroup@pan-abrasives.com Website: www.panblast.com An ISO9001:2008 Quality Management System Certified Company,"ZVP-PC-0055-00 Titan II RESPIRADOR casco Preparación para la operación Instrucciones de funcionamiento AS/NZS 1716:2003 Versión Ajustes de funcionamiento Instrucciones de eliminación y almacenamiento Instrucciones de mantenimiento Listado de piezas Panblast Division Pan Abrasivos (Pte) Ltd 2 Woodlands Sector 1 #05-20 Woodlands Spectrum I, Singapur 738068 Tel: 65-6861-6988 Fax: 65-6861-0919 Email: pagroup@pan-abrasives.com Sitio web: www.Panblast.com Sistema de Gestión de Calidad ISO9001:2008 Certificado"
bd812ccb7b342179,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,294,0.7207,0.9412,0.9226,"STANDARD CONDITIONS SAFETY PRECAUTIONS The PanBlast™ Titan II Respirator Helmet is classified as a continuous flow compressed air line breathing apparatus with helmet for abrasives blasting applications, and meets the requirements of AS/NZS1716:2003 Section 8 Air-Hose and Air-Line Respirators.","CONDICIONES DE SEGURIDAD Y PRECAUCIONES El Panblast TM Titan II Respirador casco se clasifica como un aparato de respiración de línea de aire comprimido de flujo continuo con casco para aplicaciones de voladura de abrasivos, y cumple los requisitos de AS/NZS1716:2003 Sección 8 Respiradores de manguera de aire y línea de aire."
b14893ebe4a07484,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,203,0.7892,0.9284,0.9272,"All products and equipment designed and manufactured by Pan Abrasives are intended for use by experienced users of abrasive blasting equipment, and its' associated operations and abrasive blasting media.",Todos los productos y equipos diseñados y fabricados por Pan Abrasives están destinados al uso de usuarios experimentados de equipos de voladura abrasiva y sus operaciones y medios de voladura abrasiva.
1079a481a3aed816,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,140,0.8462,0.8831,0.9200,It is the responsibility of the user to:- Determine the equipment and abrasive media is suitable for the users intended use and application.,Es responsabilidad del usuario: determinar el equipo y los medios abrasivos son adecuados para el uso y aplicación previstos por el usuario.
13787612d6f03204,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,144,0.8644,0.9157,0.9149,"Familiarize themselves with any appropriate laws, regulations, and safe working practices, which may apply within the users working environment.","Familiarícese con las leyes, reglamentos y prácticas de trabajo seguras que puedan aplicarse en el entorno de trabajo de los usuarios."
4afe00dee8491e27,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,198,0.8804,0.9125,0.9076,"Provide appropriate operator training and a safe working environment, including operator protective equipment such as, but not limited to, safety footwear, protective eyewear and hearing protection.","Proveer una formación adecuada al operador y un ambiente de trabajo seguro, incluyendo equipos de protección al operador, como, por ejemplo, calzado de seguridad, gafas de protección y protección auditiva."
adf75dc84e54b44b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,58,0.8604,0.9150,0.9077,Pan Abrasives Standard Terms and Conditions of Sale apply.,Se aplican los términos y condiciones estándares de venta de Pan Abrasivos.
7fc567e4faf66d64,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,112,0.8626,0.9446,0.9218,Contact your local Pan Abrasives office or distributor should you require any further information or assistance.,Póngase en contacto con su oficina local de Pan Abrasivos o distribuidor si necesita más información o ayuda.
8a8181edbd6d2637,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,185,0.7661,0.8979,0.8908,"RESPIRATOR COMPRESSED AIRLINE HOSES NOTE: WHERE APPLICABLE, THE MARKING ""F"" INDICATES THAT THE APPARATUS AND THE COMPRESSED AIR SUPPLY TUBE CAN BE USED WHERE FLAMMABILITY MAY BE A RISK.","NOTA DE LAS MANGUERAS DE LAS LÍNEAS AÉREAS COMPRIMIDAS CON RESPIRADOR: EN SU CASO, LA INDICACIÓN ""F"" INDICA QUE EL APARATO Y EL TUBO DE SUMINISTRO DE AIRE COMPRIMIDO PUEDEN UTILIZARSE CUANDO LA INFLAMABILIDAD PUEDE SER UN RIESGO."
394563bfa03e1480,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,127,0.8483,0.8848,0.9212,Compressed air pressure at the point of attachment must be maintained at the pressure as specified in the table is Section 3.2.,"La presión del aire comprimido en el punto de fijación deberá mantenerse a la presión especificada en el cuadro, según el punto 3.2."
21d5a401192e9165,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,103,0.6429,0.8770,0.9099,The point of attachment is where the respirator airline hose is connected to the respirable air source.,El punto de conexión es donde se conecta la manguera atoxica a la fuente de aire respirable.
18f47f5e13f82acf,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,172,0.8033,0.8969,0.9022,"WARNING ENSURE THAT THE COMPRESSED AIR SUPPLY VOLUME AND PRESSURE IS ADEQUATE FOR THE NUMBER OPERATORS CONNECTED THE SUPPLY, ACCORDANCE WITH THE MANUFACTURERS INSTRUCTIONS.","LA ADVERTENCIA ASEGURA QUE EL VOLUMEN DE SUMINISTRO DE AIRE COMPRIMIDO Y LA PRESIÓN SON ADECUADOS PARA EL NÚMERO DE OPERADORES QUE CONECTAN EL SUMINISTRO, DE ACUERDO CON LAS INSTRUCCIONES DEL FABRICANTE."
cc267c29f2f650ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,213,0.6933,0.8865,0.9138,"No more than the maximum number of hoses, or maximum hose lengths should be coupled together, as specified in the table in Section The respirator helmet is specifically designed for abrasive blasting applications.","No más del número máximo de mangueras ni de sus longitudes máximas deben acoplarse, según se especifica en la tabla de la sección. El respirador casco está diseñado específicamente para aplicaciones de voladura abrasiva."
e03d236413ff202e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,93,0.8792,0.8739,0.9237,"It must not be used for any other purpose, including but not limited to painting and welding.","No debe utilizarse para ningún otro propósito, incluyendo la pintura y la soldadura."
9d56ba560a32b76d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,327,0.6861,0.9415,0.8976,RESPIRATOR COMPRESSED AIRLINE AIR SUPPLY REQUIREMENTS WARNING READ THIS SECTION CAREFULLY BEFORE USING THIS EQUIPMENT Air Supply Pressure The table below should be used to determine the respirator helmet operating pressure settings based on which alternate air control device and airline hose length combination being employed.,RESPIRADOR REQUISITOS DE SUMINISTRO DE AIRE COMPRESION DE AEROLÍNEA AÉREA ATENCIÓN LEA ESTA SECCIÓN CON CUIDADO ANTES DE USAR ESTE EQUIPO Presión de suministro de aire La tabla siguiente debe utilizarse para determinar los ajustes de presión de funcionamiento del casco del respirador basados en los cuales se emplean dispositivos de control de aire alternativos y combinación de longitud de manguera de la aerolínea.
250e6f5cdd8c27f4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0055-00.pdf,2,123,0.6027,0.9096,0.9039,"The air pressure should be adjusted with the respirator helmet, and breathing tube and respirator airline hose(s) attached.","La presión del aire debe ajustarse con el respirador casco , y tubo respirador y manguera atoxica (s) adjunto."
